TIME,FILTERED_U,FILTERED_V,FILTERED_W
4440.0,41.975,-3.345,-0.675
4441.0,41.699999999999996,-2.7,-1.0
4442.0,38.9,-1.13,0.06999999999999999
4443.0,39.160000000000004,-2.42,0.6
4444.0,40.525,-1.635,-1.145
4445.0,41.89,-0.8500000000000001,-2.8899999999999997
4446.0,43.25,-4.43,-3.42
4447.0,42.085,-4.279999999999999,-2.71
4448.0,40.92,-4.130000000000001,-2.0
4449.0,40.115,-6.995,-1.905
4450.0,39.902,-4.718,-1.518
4451.0,39.69,-2.44,-1.13
4452.0,37.25,-1.81,-1.46
4453.0,36.919999999999995,-2.33,-0.35000000000000003
4454.0,43.74,-3.63,-0.98
4455.0,41.089999999999996,-3.62,-2.96
4456.0,39.489999999999995,-1.96,-2.55
4457.0,39.21,-1.625,-2.815
4458.0,38.93,-1.29,-3.08
4459.0,36.870000000000005,-3.0,-2.34
4460.0,34.75,0.63,-1.08
4461.0,40.07,-1.16,0.3
4462.0,40.67,1.59,0.64
4463.0,37.91,1.76,-1.35
4464.0,40.21,0.98,-1.02
4465.0,34.99,-1.35,-0.51
4466.0,38.35,1.73,-0.05
4467.0,40.07,-0.86,-1.96
4468.0,38.89,2.54,-2.55
4469.0,38.42,-1.94,-2.78
4470.0,36.85,-0.7000000000000001,-3.3300000000000005
4471.0,39.96,3.66,-3.46
4472.0,36.99,1.13,-3.94
4473.0,35.42,-1.03,-3.4099999999999997
4474.0,36.26,0.04,-2.19
4475.0,39.75,-1.04,-1.71
4476.0,40.2,-0.53,-2.42
4477.0,36.730000000000004,0.91,-2.75
4478.0,38.080000000000005,-0.08,-3.26
4479.0,37.68,0.29,-3.8899999999999997
4480.0,39.86,0.27999999999999997,-3.58
4481.0,37.29,-0.77,-3.88
4482.0,36.99,-0.11499999999999999,-3.83
4483.0,36.69,0.54,-3.7800000000000002
4484.0,33.0,-1.71,-3.2099999999999995
4485.0,35.620000000000005,-1.31,-2.1
4486.0,36.36,-3.7800000000000002,-0.5599999999999999
4487.0,41.54,-3.1300000000000003,-1.46
4488.0,36.059999999999995,-2.3,-1.52
4489.0,36.730000000000004,1.1900000000000002,-2.94
4490.0,36.620000000000005,0.09,-1.78
4491.0,38.62,-0.03,-2.48
4492.0,43.830000000000005,-3.54,-1.8599999999999999
4493.0,45.03,-2.25,-2.19
4494.0,46.910000000000004,-1.8900000000000001,-2.94
4495.0,42.970000000000006,-2.0500000000000003,-4.03
4496.0,42.699999999999996,-1.82,-4.03
4497.0,42.285000000000004,-1.27,-3.0949999999999998
4498.0,41.870000000000005,-0.72,-2.16
4499.0,42.07,1.08,-2.17
4500.0,41.160000000000004,1.7500000000000002,-1.51
4501.0,41.63,-0.59,-2.23
4502.0,42.01,-2.4,-2.16
4503.0,43.79,-3.56,-3.1399999999999997
4504.0,44.51,-3.16,-3.56
4505.0,38.5,-0.65,-2.9899999999999998
4506.0,40.465,-1.72,-1.825
4507.0,42.43,-2.79,-0.66
4508.0,44.68,1.0,-1.58
4509.0,43.214999999999996,0.125,-2.1350000000000002
4510.0,41.75,-0.75,-2.69
4511.0,44.58,-1.6500000000000001,-2.08
4512.0,43.830000000000005,-1.8599999999999999,-3.38
4513.0,39.82,-2.83,-3.93
4514.0,40.46,-1.0999999999999999,-3.4099999999999997
4515.0,43.87,0.27999999999999997,-3.6999999999999997
4516.0,43.3,-0.615,-4.65
4517.0,41.735,0.898,-4.885
4518.0,42.958,1.859,-4.1770000000000005
4519.0,44.18,2.82,-3.47
4520.0,39.205,6.205,-3.105
4521.0,38.187,7.808,-2.1479999999999997
4522.0,39.438,7.8340000000000005,-1.119
4523.0,41.489,6.082,-0.72
4524.0,43.54,4.33,-0.32
4525.0,42.92,0.06999999999999999,-1.54
4526.0,37.830000000000005,3.11,-1.5699999999999998
4527.0,38.78,0.61,-1.77
4528.0,36.14,0.53,-1.1400000000000001
4529.0,39.54,1.44,-0.5499999999999999
4530.0,40.71,0.11,-0.59
4531.0,41.3,-0.83,-1.6199999999999999
4532.0,37.230000000000004,1.71,-1.1400000000000001
4533.0,38.26,1.29,-2.04
4534.0,39.11,-1.11,-2.13
4535.0,38.9,-1.8599999999999999,-2.1999999999999997
4536.0,39.37,-1.1199999999999999,-1.9300000000000002
4537.0,37.980000000000004,0.47000000000000003,-1.9800000000000002
4538.0,37.53,-1.7500000000000002,-2.32
4539.0,37.65,-0.83,-1.76
4540.0,39.85,1.44,-1.44
4541.0,38.84,-0.97,-1.68
4542.0,41.3,-0.8500000000000001,-1.9300000000000002
4543.0,38.26,-2.27,-1.29
4544.0,41.160000000000004,-3.71,-1.32
4545.0,42.04,-1.6400000000000001,0.12
4546.0,42.870000000000005,-4.07,-0.45999999999999996
4547.0,42.6,-3.4299999999999997,-2.04
4548.0,40.965,-6.225,-2.02
4549.0,40.743,-5.9830000000000005,-1.595
4550.0,40.457,-3.952,-1.298
4551.0,40.17,-1.92,-1.0
4552.0,39.815,-2.92,-0.755
4553.0,39.46,-3.92,-0.51
4554.0,40.42,1.1199999999999999,-2.1
4555.0,42.33,-0.63,-2.3800000000000003
4556.0,38.5,-4.7,-2.4299999999999997
4557.0,38.26,-1.38,-2.71
4558.0,38.32,-3.73,-2.35
4559.0,35.35,-3.94,-1.54
4560.0,32.62,-4.55,-0.12
4561.0,39.589999999999996,-2.54,-0.59
4562.0,36.620000000000005,-4.09,-0.88
4563.0,35.905,-4.475,-0.97
4564.0,35.19,-4.859999999999999,-1.06
4565.0,34.825,-5.015,-0.35500000000000004
4566.0,36.022999999999996,-2.328,-0.11800000000000001
4567.0,37.22,0.36,0.12
4568.0,39.739999999999995,1.79,0.76
4569.0,38.31,1.04,0.8699999999999999
4570.0,36.614999999999995,3.7150000000000003,0.83
4571.0,38.982,0.42300000000000004,1.0250000000000001
4572.0,41.349999999999994,-2.87,1.22
4573.0,39.800000000000004,-3.6799999999999997,0.9199999999999999
4574.0,36.66,1.18,-0.98
4575.0,33.47,-0.5700000000000001,0.8500000000000001
4576.0,35.32,-2.68,1.52
4577.0,38.05,0.16,0.7000000000000001
4578.0,30.409999999999997,2.7,2.12
4579.0,31.34,-1.8800000000000001,1.97
4580.0,34.449999999999996,-0.27999999999999997,2.39
4581.0,30.69,-2.85,2.6100000000000003
4582.0,34.23,-4.26,2.45
4583.0,34.33,-4.47,2.07
4584.0,32.96,-4.8,0.58
4585.0,36.46,-2.73,-0.44
4586.0,34.52,-0.89,-1.01
4587.0,36.89,1.52,-2.17
4588.0,32.375,-4.075,-2.17
4589.0,29.578,-4.533,-0.18
4590.0,30.724,-2.762,1.32
4591.0,31.869999999999997,-0.9900000000000001,2.82
4592.0,29.459999999999997,-3.18,3.1300000000000003
4593.0,33.14,-2.1,3.4799999999999995
4594.0,36.0,2.01,2.6100000000000003
4595.0,33.269999999999996,-0.04,0.36
4596.0,34.89,1.3599999999999999,-0.69
4597.0,28.499999999999996,-0.45999999999999996,-1.0999999999999999
4598.0,6.12,-2.5100000000000002,5.8999999999999995
4599.0,18.634999999999998,-2.18,2.27
4600.0,31.15,-1.8499999999999999,-1.3599999999999999
4601.0,30.12,-2.13,-1.53
4602.0,27.87,-4.12,-0.25
4603.0,30.819999999999997,-2.83,0.22499999999999998
4604.0,33.77,-1.54,0.7000000000000001
4605.0,34.150000000000006,-4.07,1.1900000000000002
4606.0,32.9,-3.44,0.76
4607.0,31.929999999999996,-3.92,1.48
4608.0,31.865,-3.065,0.64
4609.0,31.8,-2.21,-0.2
4610.0,34.19,-1.1199999999999999,1.48
4611.0,32.76,2.16,1.13
4612.0,33.95,-1.5599999999999998,1.6500000000000001
4613.0,32.72,-2.32,1.66
4614.0,33.4,-0.45999999999999996,1.92
4615.0,42.309999999999995,-1.8599999999999999,-0.8999999999999999
4616.0,35.29,-1.79,-2.27
4617.0,37.21,-0.5,-2.75
4618.0,35.58,-1.1900000000000002,-2.34
4619.0,34.02,-1.02,-0.6799999999999999
4620.0,38.25,0.62,-1.48
4621.0,42.480000000000004,2.26,-2.2800000000000002
4622.0,34.0,3.08,-1.8900000000000001
4623.0,30.9,2.48,0.41000000000000003
4624.0,39.82,1.4000000000000001,1.71
4625.0,41.175,-2.34,0.545
4626.0,37.202,-6.995,-0.07200000000000001
4627.0,36.081,-5.917,0.639
4628.0,34.96,-4.84,1.35
4629.0,33.205,-3.3099999999999996,1.9300000000000002
4630.0,31.45,-1.78,2.5100000000000002
4631.0,32.21,-1.87,2.36
4632.0,33.0,0.02,3.32
4633.0,29.62,1.49,3.2800000000000002
4634.0,29.42,4.04,1.81
4635.0,31.97,-4.9399999999999995,2.4699999999999998
4636.0,28.1,0.09,3.3000000000000003
4637.0,33.28,-3.9699999999999998,1.72
4638.0,29.12,-4.705,1.78
4639.0,28.845,-4.963,2.45
4640.0,56.068,-1.587,-3.58
4641.0,43.884,-0.733,-0.19499999999999998
4642.0,31.7,0.12,3.19
4643.0,36.55,2.82,3.05
4644.0,33.22,2.03,1.73
4645.0,31.95,4.51,2.0
4646.0,31.119999999999997,3.1300000000000003,0.89
4647.0,33.629999999999995,-0.8,1.09
4648.0,29.38,-2.83,2.06
4649.0,32.15,-3.35,2.34
4650.0,33.85,-4.18,2.27
4651.0,32.76,-4.31,1.9900000000000002
4652.0,31.669999999999998,-4.44,1.71
4653.0,33.265,-4.79,1.525
4654.0,36.413000000000004,-4.335,0.498
4655.0,39.56,-3.88,-0.53
4656.0,32.79,2.86,-0.12
4657.0,32.2,-3.8699999999999997,-0.2
4658.0,30.805,-4.9750000000000005,-0.16
4659.0,30.826999999999998,-3.227,0.74
4660.0,30.85,-1.48,1.6400000000000001
4661.0,34.599999999999994,-1.21,1.05
4662.0,33.94,1.26,-0.8699999999999999
4663.0,26.25,2.2800000000000002,1.52
4664.0,31.71,4.04,2.08
4665.0,30.81,-3.65,2.2800000000000002
4666.0,42.33,-1.41,0.31
4667.0,38.47,-2.1,-0.605
4668.0,34.61,-2.79,-1.52
4669.0,38.22,-4.04,-1.44
4670.0,35.23,-2.22,-1.34
4671.0,38.74,0.6799999999999999,-0.58
4672.0,37.71,-2.025,-0.44
4673.0,36.68,-4.73,-0.3
4674.0,35.339999999999996,-4.72,1.17
4675.0,37.81,-3.1300000000000003,0.5599999999999999
4676.0,35.83,1.0,-0.31
4677.0,37.46,2.07,0.7799999999999999
4678.0,32.755,-0.075,1.09
4679.0,28.050000000000004,-2.22,1.4000000000000001
4680.0,32.82,-1.6500000000000001,1.26
4681.0,31.69,-0.7000000000000001,1.82
4682.0,35.089999999999996,-4.279999999999999,1.9949999999999999
4683.0,36.120000000000005,-4.41,2.6519999999999997
4684.0,37.15,-4.54,3.3099999999999996
4685.0,36.04,-3.32,2.69
4686.0,-11.32,-0.44999999999999996,14.08
4687.0,11.135,-3.675,7.449999999999999
4688.0,23.888,-3.302,4.03
4689.0,36.64,-2.93,0.61
4690.0,33.95,-2.15,1.16
4691.0,38.01,-0.88,0.6
4692.0,38.190000000000005,-0.45999999999999996,-0.04
4693.0,37.830000000000005,-4.07,-0.5599999999999999
4694.0,37.815,-3.9149999999999996,-1.38
4695.0,37.8,-3.7600000000000002,-2.1999999999999997
4696.0,36.93,-1.55,-2.4299999999999997
4697.0,32.47,1.67,-2.56
4698.0,34.74,-3.61,0.33999999999999997
4699.0,38.019999999999996,-1.68,1.46
4700.0,40.1,1.06,0.7100000000000001
4701.0,39.22,3.19,-0.1
4702.0,34.02,0.51,-1.6
4703.0,33.78,2.19,-1.78
4704.0,35.33,1.77,-2.0
4705.0,33.1,0.8099999999999999,-2.21
4706.0,29.45,0.52,-1.6199999999999999
4707.0,31.080000000000002,-0.4,-0.7799999999999999
4708.0,33.35,0.13999999999999999,-0.47000000000000003
4709.0,31.46,1.3,-0.19
4710.0,37.71,1.2,-0.01
4711.0,34.38,-3.7900000000000005,-1.15
4712.0,37.24,-1.7000000000000002,-0.5599999999999999
4713.0,30.599999999999998,-3.15,-1.27
4714.0,34.92,-3.8699999999999997,0.12
4715.0,32.5,0.37,-0.29
4716.0,26.740000000000002,4.4799999999999995,0.24
4717.0,29.099999999999998,-0.88,1.5599999999999998
4718.0,30.464999999999996,-0.445,1.2449999999999999
4719.0,31.830000000000002,-0.01,0.9299999999999999
4720.0,26.979999999999997,-1.46,2.4899999999999998
4721.0,30.955,-1.8599999999999999,2.52
4722.0,34.93,-2.26,2.55
4723.0,36.955,-4.87,1.25
4724.0,35.408,-2.645,-0.395
4725.0,33.86,-0.42,-2.04
4726.0,32.39,-3.2300000000000004,-2.55
4727.0,31.66,-2.69,-1.81
4728.0,57.03,-3.395,-8.290000000000001
4729.0,43.515,-4.583,-4.760000000000001
4730.0,38.003,-3.247,-2.855
4731.0,32.49,-1.91,-0.95
4732.0,34.675,-4.095,-0.97
4733.0,37.052,-3.6630000000000003,-1.59
4734.0,39.43,-3.2300000000000004,-2.21
4735.0,33.64,-1.92,-1.67
4736.0,32.95,0.29,-1.29
4737.0,34.74,1.1900000000000002,-0.1
4738.0,39.04,-0.05,-1.26
4739.0,39.629999999999995,-0.44,-1.03
4740.0,36.199999999999996,1.38,-1.7399999999999998
4741.0,36.5,4.31,-1.52
4742.0,34.5,3.4000000000000004,-1.47
4743.0,35.35,0.6,-1.5
4744.0,32.53,-4.09,-1.1400000000000001
4745.0,37.29,-3.58,-2.21
4746.0,35.88,-1.7999999999999998,-1.38
4747.0,34.01,1.4000000000000001,-3.18
4748.0,32.5,1.8599999999999999,-3.88
4749.0,29.64,-4.79,-2.97
4750.0,35.49,1.66,-0.84
4751.0,39.57,3.84,-1.21
4752.0,32.97,-1.31,-0.24
4753.0,32.47,-4.09,2.36
4754.0,35.42,-4.545,4.745
4755.0,42.38,-2.6780000000000004,4.838
4756.0,44.295,-2.519,2.699
4757.0,46.21,-2.36,0.5599999999999999
4758.0,39.32,2.7199999999999998,0.19
4759.0,34.88,2.8899999999999997,0.83
4760.0,38.43,-2.77,0.42
4761.0,40.400000000000006,-2.585,0.08
4762.0,42.370000000000005,-2.4,-0.26
4763.0,43.75,-3.8649999999999998,-1.39
4764.0,41.644999999999996,-3.277,-2.465
4765.0,39.54,-2.69,-3.54
4766.0,37.8,-3.95,-2.26
4767.0,40.92,-1.9,-2.35
4768.0,38.279999999999994,-2.58,-2.4299999999999997
4769.0,39.12,0.25,-1.27
4770.0,41.160000000000004,-2.23,-0.8099999999999999
4771.0,40.25,-3.2199999999999998,-1.46
4772.0,39.57,0.01,-1.4500000000000002
4773.0,42.03,-2.23,-2.37
4774.0,40.26,-2.7,-2.1999999999999997
4775.0,38.800000000000004,-1.6400000000000001,-2.25
4776.0,36.77,-0.04,-2.25
4777.0,38.62,-2.69,-1.59
4778.0,39.35,-0.38999999999999996,-1.46
4779.0,38.2,-0.7100000000000001,-1.8599999999999999
4780.0,34.73,-4.09,-1.52
4781.0,33.6,-4.54,-1.54
4782.0,34.99,-2.65,-0.89
4783.0,36.66,-2.42,-1.78
4784.0,35.03,-0.36,-0.33999999999999997
4785.0,36.720000000000006,-2.7199999999999998,-1.06
4786.0,33.11,-0.4,0.18
4787.0,39.379999999999995,0.11,1.46
4788.0,32.28,-2.32,1.53
4789.0,34.01,-2.22,1.8800000000000001
4790.0,43.269999999999996,0.33,0.36
4791.0,38.190000000000005,0.35000000000000003,-0.8099999999999999
4792.0,42.47,1.96,-1.1199999999999999
4793.0,39.98,-0.05,-2.7
4794.0,39.92,2.06,-2.64
4795.0,36.49,3.2300000000000004,-2.75
4796.0,36.59,2.45,-2.37
4797.0,35.19,1.97,-1.31
4798.0,39.24,0.49,-0.58
4799.0,40.33,0.54,-1.22
4800.0,39.95,0.29,-1.355
4801.0,39.57,0.04,-1.49
4802.0,40.089999999999996,-0.3,-0.8699999999999999
4803.0,34.589999999999996,0.9900000000000001,-1.5
4804.0,32.18,1.73,-0.8699999999999999
4805.0,58.42,-2.205,5.885
4806.0,69.27,-0.017,-3.3529999999999998
4807.0,54.05,-0.084,-1.436
4808.0,38.83,-0.15,0.48
4809.0,33.33,-1.5599999999999998,-0.43
4810.0,34.81,-4.2700000000000005,-1.6099999999999999
4811.0,35.29,-1.35,-0.91
4812.0,36.17,-2.2849999999999997,-1.125
4813.0,37.05,-3.2199999999999998,-1.34
4814.0,40.699999999999996,-3.8899999999999997,-1.6099999999999999
4815.0,36.199999999999996,-2.7,-1.72
4816.0,36.935,-4.315,-1.585
4817.0,37.543,-5.503,-1.043
4818.0,38.421,-6.671,-0.466
4819.0,36.94,-7.140000000000001,0.172
4820.0,37.505,-6.805,0.5660000000000001
4821.0,14.102999999999998,-6.712,6.998
4822.0,0.507,-7.2410000000000005,9.374
4823.0,17.163999999999998,-6.931,4.132000000000001
4824.0,26.257,-7.539999999999999,2.236
4825.0,32.214,-6.3149999999999995,1.228
4826.0,37.987,-4.537,-0.07100000000000001
4827.0,43.76,-2.76,-1.37
4828.0,37.230000000000004,0.33,-0.69
4829.0,33.76,-4.2,-1.39
4830.0,35.475,-4.3999999999999995,-1.5350000000000001
4831.0,37.19,-4.6,-1.68
4832.0,36.745,-4.82,-1.6500000000000001
4833.0,36.492000000000004,-5.18,-1.82
4834.0,34.441,-5.205,-2.015
4835.0,34.21,-3.5220000000000002,-1.468
4836.0,33.98,-1.8399999999999999,-0.9199999999999999
4837.0,33.35,1.48,-1.32
4838.0,34.12,-4.97,-0.76
4839.0,35.94,-1.47,-1.49
4840.0,32.79,-1.16,-0.89
4841.0,36.16,0.96,-1.77
4842.0,43.08,-2.65,-0.7100000000000001
4843.0,40.64,1.0,-2.09
4844.0,38.35,4.08,-3.73
4845.0,33.54,1.63,-2.1999999999999997
4846.0,36.6,1.66,0.29
4847.0,39.48,1.79,-0.61
4848.0,38.019999999999996,1.41,-1.69
4849.0,38.1,0.3,-2.69
4850.0,34.39,2.21,-2.69
4851.0,34.14,1.02,-1.03
4852.0,32.22,1.96,0.16
4853.0,34.215,3.61,0.305
4854.0,34.677,2.71,0.32299999999999995
4855.0,35.14,1.81,0.33999999999999997
4856.0,36.76,2.86,-1.0699999999999998
4857.0,41.53,1.08,-2.55
4858.0,36.585,1.145,-2.265
4859.0,31.64,1.21,-1.9800000000000002
4860.0,29.549999999999997,1.06,-0.31
4861.0,35.449999999999996,-2.35,-0.25
4862.0,32.62,-3.1399999999999997,1.41
4863.0,38.33,4.07,1.11
4864.0,33.86,3.04,-0.27
4865.0,31.06,-1.0999999999999999,-1.31
4866.0,29.25,0.18,-1.46
4867.0,30.86,-3.09,-1.3299999999999998
4868.0,30.070000000000004,-3.71,0.36
4869.0,33.77,-2.1399999999999997,0.88
4870.0,36.22,-2.33,-0.5700000000000001
4871.0,38.285000000000004,-0.375,-0.455
4872.0,40.35,1.58,-0.33999999999999997
4873.0,36.26,0.8500000000000001,-2.8400000000000003
4874.0,38.7,-0.61,-2.26
4875.0,41.27,0.29,-2.8899999999999997
4876.0,40.725,1.1400000000000001,-3.6999999999999997
4877.0,40.868,0.28500000000000003,-3.8899999999999997
4878.0,41.109,0.692,-3.655
4879.0,41.349999999999994,1.0999999999999999,-3.42
4880.0,41.05,0.59,-2.78
4881.0,40.68,1.35,-1.79
4882.0,36.63,4.05,1.54
4883.0,38.39,-0.18,0.5349999999999999
4884.0,40.150000000000006,-4.41,-0.47000000000000003
4885.0,35.620000000000005,-2.22,-1.83
4886.0,37.515,-0.9650000000000001,-2.705
4887.0,39.410000000000004,0.29,-3.58
4888.0,38.36,1.06,-2.73
4889.0,40.86,-0.01,-1.92
4890.0,31.630000000000003,1.81,0.35000000000000003
4891.0,32.29,7.614999999999999,0.25
4892.0,33.805,5.5120000000000005,0.625
4893.0,35.32,3.4099999999999997,1.0
4894.0,37.82,0.05,1.16
4895.0,38.879999999999995,-3.04,0.03
4896.0,37.0,-6.595,0.17500000000000002
4897.0,37.0,-3.492,-0.128
4898.0,37.0,-0.38999999999999996,-0.43
4899.0,34.825,-4.35,-1.77
4900.0,34.032000000000004,-3.46,-2.725
4901.0,33.239999999999995,-2.5700000000000003,-3.6799999999999997
4902.0,34.67,-4.784999999999999,-2.42
4903.0,33.324999999999996,-3.1419999999999995,-1.53
4904.0,31.979999999999997,-1.5,-0.64
4905.0,34.870000000000005,-3.29,3.09
4906.0,36.305,-1.82,2.76
4907.0,37.74,-0.35000000000000003,2.4299999999999997
4908.0,13.100000000000001,-0.605,7.455
4909.0,-11.540000000000001,-0.86,12.479999999999999
4910.0,39.42,-1.41,-0.79
4911.0,41.04,-1.47,-2.0500000000000003
4912.0,36.85,1.67,-1.8499999999999999
4913.0,35.57,-1.83,-1.1400000000000001
4914.0,40.17,0.37,-0.63
4915.0,-8.49,0.03,12.920000000000002
4916.0,41.699999999999996,1.6199999999999999,0.27
4917.0,40.33,3.74,-0.86
4918.0,41.120000000000005,2.65,-0.12
4919.0,40.63,2.435,-1.195
4920.0,40.14,2.22,-2.27
4921.0,36.28,3.83,-1.9
4922.0,38.0,1.22,-2.45
4923.0,40.44,-1.5699999999999998,-3.2
4924.0,41.0,1.0999999999999999,-2.37
4925.0,38.75,0.9900000000000001,-2.94
4926.0,34.589999999999996,-1.38,-3.7699999999999996
4927.0,36.85,-0.73,-1.95
4928.0,36.54,-1.6199999999999999,-1.87
4929.0,37.75,-2.86,-1.47
4930.0,41.67,0.7799999999999999,-1.25
4931.0,40.339999999999996,0.98,-1.71
4932.0,37.519999999999996,-0.72,-2.83
4933.0,37.11,-2.56,-2.5100000000000002
4934.0,41.61,1.0999999999999999,-2.27
4935.0,39.290000000000006,0.01,-3.4299999999999997
4936.0,39.53,-1.83,-3.0
4937.0,39.489999999999995,-0.91,-3.45
4938.0,36.25,-0.5499999999999999,-3.5000000000000004
4939.0,40.910000000000004,0.8200000000000001,-3.6900000000000004
4940.0,38.2,-0.67,-2.69
4941.0,38.34,-3.1399999999999997,-2.0500000000000003
4942.0,38.83,-0.6799999999999999,-2.4299999999999997
4943.0,40.839999999999996,1.22,-2.93
4944.0,38.93,2.17,-3.27
4945.0,37.84,-0.05,-3.04
4946.0,38.32,0.4,-3.17
4947.0,37.74,-2.07,-3.27
4948.0,39.47,-2.33,-2.33
4949.0,38.26,-2.32,-1.9
4950.0,37.44,-2.23,-3.0
4951.0,39.45,-3.2399999999999998,-3.3000000000000003
4952.0,36.24,-2.7199999999999998,-2.1999999999999997
4953.0,35.14,-4.81,1.02
4954.0,37.44,0.66,0.53
4955.0,39.56,-3.49,-0.11
4956.0,39.65,-4.279999999999999,-0.59
4957.0,38.68,-3.85,-1.47
4958.0,38.080000000000005,0.63,-3.18
4959.0,38.97,-1.13,-3.32
4960.0,33.44,-3.2800000000000002,-3.75
4961.0,34.510000000000005,-1.73,-2.22
4962.0,38.76,0.76,-2.03
4963.0,35.730000000000004,-2.4299999999999997,-0.88
4964.0,39.47,-2.11,-1.46
4965.0,36.89,-2.73,-1.8399999999999999
4966.0,39.95,1.0699999999999998,-1.25
4967.0,36.199999999999996,1.21,-0.9199999999999999
4968.0,36.76,1.13,0.44
4969.0,38.65,0.83,0.43
4970.0,41.160000000000004,-1.7999999999999998,-1.63
4971.0,38.800000000000004,-4.42,-1.41
4972.0,38.84,-0.27999999999999997,-2.31
4973.0,36.63,-0.1,-2.5100000000000002
4974.0,37.059999999999995,-1.8499999999999999,-0.77
4975.0,36.230000000000004,-1.24,-0.08
4976.0,37.93,-3.36,0.95
4977.0,38.9,1.53,0.54
4978.0,39.93,3.34,-0.29
4979.0,38.379999999999995,-1.5699999999999998,-2.41
4980.0,40.48,-2.16,-2.6100000000000003
4981.0,38.379999999999995,-0.95,-2.91
4982.0,35.839999999999996,-2.32,-1.92
4983.0,36.99,-1.73,-2.27
4984.0,32.16,3.7600000000000002,-0.8099999999999999
4985.0,35.55,3.6900000000000004,-1.4000000000000001
4986.0,40.57,-0.66,-0.96
4987.0,37.230000000000004,1.08,-1.22
4988.0,39.75,-0.97,-1.53
4989.0,36.71,0.7100000000000001,-1.94
4990.0,33.900000000000006,-0.8500000000000001,-1.92
4991.0,35.78,-0.44999999999999996,-1.97
4992.0,34.239999999999995,-1.0999999999999999,-0.5499999999999999
4993.0,32.7,-1.7500000000000002,0.8699999999999999
4994.0,39.72,-3.2300000000000004,1.41
4995.0,36.8,-2.56,0.58
4996.0,34.88,-1.95,0.91
4997.0,33.19,-3.37,0.77
4998.0,36.11,-4.65,0.58
4999.0,37.65,-1.3,0.06999999999999999
5000.0,35.94,-0.42,-1.8800000000000001
5001.0,37.12,-1.485,-1.5
5002.0,38.3,-2.55,-1.1199999999999999
5003.0,36.86,-0.33999999999999997,-0.08
5004.0,34.5,-0.44999999999999996,-0.04
5005.0,36.88,2.27,-0.51
5006.0,36.03,3.7900000000000005,0.09
5007.0,35.375,3.295,0.555
5008.0,34.72,2.8000000000000003,1.02
5009.0,33.160000000000004,-0.51,1.59
5010.0,32.98,-4.6,1.4200000000000002
5011.0,33.43,-2.18,1.47
5012.0,31.929999999999996,-3.42,0.86
5013.0,31.22,0.29,1.27
5014.0,38.31,4.4799999999999995,0.86
5015.0,36.49,2.9499999999999997,0.9199999999999999
5016.0,34.68,-0.27999999999999997,-0.31
5017.0,28.26,-0.45999999999999996,-0.69
5018.0,34.04,0.4,-2.32
5019.0,32.98,3.71,-2.5100000000000002
5020.0,34.410000000000004,4.36,-3.82
5021.0,32.295,2.93,-2.78
5022.0,30.18,1.5,-1.7399999999999998
5023.0,35.19,-2.33,-0.06999999999999999
5024.0,36.05,3.56,-0.5499999999999999
5025.0,34.68,1.77,-1.01
5026.0,35.69,-0.63,-0.97
5027.0,38.18,-1.8800000000000001,-1.46
5028.0,34.99,-2.87,-1.0
5029.0,30.84,-4.91,0.47000000000000003
5030.0,34.19,0.98,1.7000000000000002
5031.0,38.03,-3.65,0.7799999999999999
5032.0,34.239999999999995,-1.06,-0.08
5033.0,28.999999999999996,-1.8599999999999999,0.21
5034.0,35.83,1.0999999999999999,0.79
5035.0,42.29,2.45,-1.3599999999999999
5036.0,41.005,-0.815,-3.3300000000000005
5037.0,37.983,-3.798,-4.495
5038.0,38.477,-5.919,-4.333
5039.0,35.769,-6.279999999999999,-3.456
5040.0,37.46,-6.959999999999999,-2.823
5041.0,38.885,-5.25,-2.1069999999999998
5042.0,40.31,-3.54,-1.39
5043.0,39.050000000000004,1.48,-3.65
5044.0,36.13,0.03,-3.58
5045.0,37.22,-3.66,-3.5900000000000003
5046.0,40.58,-0.8699999999999999,-3.36
5047.0,37.5,0.13999999999999999,-3.6799999999999997
5048.0,37.4,-0.7799999999999999,-3.81
5049.0,37.980000000000004,2.69,-3.36
5050.0,40.29,-1.7000000000000002,-1.43
5051.0,39.94,-0.735,-1.6199999999999999
5052.0,39.589999999999996,0.22999999999999998,-1.81
5053.0,39.85,-1.1900000000000002,-2.46
5054.0,35.43,-2.63,-1.31
5055.0,39.71,1.48,-0.49
5056.0,36.74,0.7799999999999999,-1.5599999999999998
5057.0,35.980000000000004,3.9699999999999998,-1.6099999999999999
5058.0,34.12,0.38,-1.9900000000000002
5059.0,37.39,0.02,-1.6500000000000001
5060.0,37.91,-1.29,-0.24
5061.0,36.595,1.5,-2.025
5062.0,35.28,4.29,-3.81
5063.0,34.510000000000005,0.16999999999999998,-2.04
5064.0,37.75,2.0500000000000003,-1.52
5065.0,41.93,1.05,-2.6100000000000003
5066.0,40.015,0.6,-3.1
5067.0,38.1,0.15,-3.5900000000000003
5068.0,39.050000000000004,1.11,-3.81
5069.0,37.445,2.88,-3.335
5070.0,35.839999999999996,4.65,-2.86
5071.0,37.04,6.09,-2.53
5072.0,38.65,4.68,-2.935
5073.0,40.26,3.27,-3.34
5074.0,39.660000000000004,2.56,-3.74
5075.0,35.480000000000004,-0.27999999999999997,-2.91
5076.0,37.769999999999996,0.63,-1.9800000000000002
